"","측정소명","측정일","PM10"
"1","강남구","2014-01-01",113.708333333333
"2","강동구","2014-01-01",106.604166666667
"3","강북구","2014-01-01",116.583333333333
"4","강서구","2014-01-01",118.3125
"5","관악구","2014-01-01",123.708333333333
"6","광진구","2014-01-01",131.541666666667
"7","구로구","2014-01-01",123.333333333333
"8","금천구","2014-01-01",112.791666666667
"9","노원구","2014-01-01",115.604166666667
"10","도봉구","2014-01-01",118.541666666667
"11","동대문구","2014-01-01",109.5
"12","동작구","2014-01-01",114.416666666667
"13","마포구","2014-01-01",131.520833333333
"14","서대문구","2014-01-01",113.625
"15","서초구","2014-01-01",116.583333333333
"16","성동구","2014-01-01",119.4375
"17","성북구","2014-01-01",110.958333333333
"18","송파구","2014-01-01",117.375
"19","양천구","2014-01-01",119.291666666667
"20","영등포구","2014-01-01",125.75
"21","용산구","2014-01-01",119.5625
"22","은평구","2014-01-01",119.25
"23","종로구","2014-01-01",112.166666666667
"24","중구","2014-01-01",112.604166666667
"25","중랑구","2014-01-01",112.208333333333
"26","강남구","2014-01-02",53.7916666666667
"27","강동구","2014-01-02",53.6666666666667
"28","강북구","2014-01-02",48.0833333333333
"29","강서구","2014-01-02",64.2307692307692
"30","관악구","2014-01-02",56.2083333333333
"31","광진구","2014-01-02",56.5416666666667
"32","구로구","2014-01-02",56.375
"33","금천구","2014-01-02",51.7083333333333
"34","노원구","2014-01-02",51.125
"35","도봉구","2014-01-02",43.25
"36","동대문구","2014-01-02",51.8333333333333
"37","동작구","2014-01-02",55.3333333333333
"38","마포구","2014-01-02",62.1666666666667
"39","서대문구","2014-01-02",48.375
"40","서초구","2014-01-02",63.5625
"41","성동구","2014-01-02",60.8333333333333
"42","성북구","2014-01-02",46.125
"43","송파구","2014-01-02",57.5833333333333
"44","양천구","2014-01-02",51.7916666666667
"45","영등포구","2014-01-02",60.3191489361702
"46","용산구","2014-01-02",55.875
"47","은평구","2014-01-02",52.6086956521739
"48","종로구","2014-01-02",53.4418604651163
"49","중구","2014-01-02",52.9375
"50","중랑구","2014-01-02",51.7083333333333
"51","강남구","2014-01-03",60.6458333333333
"52","강동구","2014-01-03",55.2553191489362
"53","강북구","2014-01-03",64.6666666666667
"54","강서구","2014-01-03",66
"55","관악구","2014-01-03",63.2916666666667
"56","광진구","2014-01-03",63.1304347826087
"57","구로구","2014-01-03",62.2916666666667
"58","금천구","2014-01-03",52.9583333333333
"59","노원구","2014-01-03",61.3409090909091
"60","도봉구","2014-01-03",59.0416666666667
"61","동대문구","2014-01-03",57.6875
"62","동작구","2014-01-03",61.7708333333333
"63","마포구","2014-01-03",67.5833333333333
"64","서대문구","2014-01-03",52.7916666666667
"65","서초구","2014-01-03",70.75
"66","성동구","2014-01-03",63.3333333333333
"67","성북구","2014-01-03",56.8958333333333
"68","송파구","2014-01-03",59.2380952380952
"69","양천구","2014-01-03",62.7142857142857
"70","영등포구","2014-01-03",70.9791666666667
"71","용산구","2014-01-03",63.6458333333333
"72","은평구","2014-01-03",58.3333333333333
"73","종로구","2014-01-03",59.4583333333333
"74","중구","2014-01-03",58.1428571428571
"75","중랑구","2014-01-03",59.4583333333333
"76","강남구","2014-01-04",48.6041666666667
"77","강동구","2014-01-04",48.0625
"78","강북구","2014-01-04",44.3333333333333
"79","강서구","2014-01-04",49.8125
"80","관악구","2014-01-04",44.3333333333333
"81","광진구","2014-01-04",51.7916666666667
"82","구로구","2014-01-04",39.625
"83","금천구","2014-01-04",38.625
"84","노원구","2014-01-04",48.2291666666667
"85","도봉구","2014-01-04",44.3333333333333
"86","동대문구","2014-01-04",44.2291666666667
"87","동작구","2014-01-04",47.0625
"88","마포구","2014-01-04",53.2291666666667
"89","서대문구","2014-01-04",41.7083333333333
"90","서초구","2014-01-04",55.3541666666667
"91","성동구","2014-01-04",55.1875
"92","성북구","2014-01-04",43.8333333333333
"93","송파구","2014-01-04",50
"94","양천구","2014-01-04",38.7083333333333
"95","영등포구","2014-01-04",45.5208333333333
"96","용산구","2014-01-04",51.3125
"97","은평구","2014-01-04",47.7083333333333
"98","종로구","2014-01-04",45.9574468085106
"99","중구","2014-01-04",46.9565217391304
"100","중랑구","2014-01-04",48.625
"101","강남구","2014-01-05",42
"102","강동구","2014-01-05",45.375
"103","강북구","2014-01-05",41.5
"104","강서구","2014-01-05",55.8541666666667
"105","관악구","2014-01-05",43.5416666666667
"106","광진구","2014-01-05",48.9166666666667
"107","구로구","2014-01-05",41.0833333333333
"108","금천구","2014-01-05",37.7083333333333
"109","노원구","2014-01-05",47.6458333333333
"110","도봉구","2014-01-05",42.2916666666667
"111","동대문구","2014-01-05",43.0625
"112","동작구","2014-01-05",43.2708333333333
"113","마포구","2014-01-05",50.125
"114","서대문구","2014-01-05",41.5
"115","서초구","2014-01-05",47.3541666666667
"116","성동구","2014-01-05",49.9166666666667
"117","성북구","2014-01-05",41.25
"118","송파구","2014-01-05",44.7916666666667
"119","양천구","2014-01-05",42.5217391304348
"120","영등포구","2014-01-05",46.1304347826087
"121","용산구","2014-01-05",45.625
"122","은평구","2014-01-05",41.8181818181818
"123","종로구","2014-01-05",43.9787234042553
"124","중구","2014-01-05",44.4042553191489
"125","중랑구","2014-01-05",43.9583333333333
"126","강남구","2014-01-06",71.0833333333333
"127","강동구","2014-01-06",62.4166666666667
"128","강북구","2014-01-06",63.6666666666667
"129","강서구","2014-01-06",87.6585365853659
"130","관악구","2014-01-06",75.0833333333333
"131","광진구","2014-01-06",62.7272727272727
"132","구로구","2014-01-06",57.4117647058824
"133","금천구","2014-01-06",62.7916666666667
"134","노원구","2014-01-06",68.7555555555556
"135","도봉구","2014-01-06",60.125
"136","동대문구","2014-01-06",62.9583333333333
"137","동작구","2014-01-06",71.4468085106383
"138","마포구","2014-01-06",80.9375
"139","서대문구","2014-01-06",62.7083333333333
"140","서초구","2014-01-06",80.6595744680851
"141","성동구","2014-01-06",74.3958333333333
"142","성북구","2014-01-06",63.3541666666667
"143","송파구","2014-01-06",70.375
"144","양천구","2014-01-06",75.0454545454545
"145","영등포구","2014-01-06",83.7291666666667
"146","용산구","2014-01-06",69.6086956521739
"147","은평구","2014-01-06",65.125
"148","종로구","2014-01-06",69.3958333333333
"149","중구","2014-01-06",68.3404255319149
"150","중랑구","2014-01-06",61.8333333333333
"151","강남구","2014-01-07",81.75
"152","강동구","2014-01-07",84.9166666666667
"153","강북구","2014-01-07",87.7391304347826
"154","강서구","2014-01-07",103.978723404255
"155","관악구","2014-01-07",91.9565217391304
"156","광진구","2014-01-07",95.7083333333333
"157","구로구","2014-01-07",88.5
"158","금천구","2014-01-07",74.4782608695652
"159","노원구","2014-01-07",100.387096774194
"160","도봉구","2014-01-07",80.625
"161","동대문구","2014-01-07",85.5416666666667
"162","동작구","2014-01-07",82.5833333333333
"163","마포구","2014-01-07",92.7916666666667
"164","서대문구","2014-01-07",77.875
"165","서초구","2014-01-07",96.3958333333333
"166","성동구","2014-01-07",94.3125
"167","성북구","2014-01-07",80.6458333333333
"168","송파구","2014-01-07",89.375
"169","양천구","2014-01-07",94.3913043478261
"170","영등포구","2014-01-07",101.645833333333
"171","용산구","2014-01-07",81.7708333333333
"172","은평구","2014-01-07",82.695652173913
"173","종로구","2014-01-07",87.8541666666667
"174","중구","2014-01-07",82.7173913043478
"175","중랑구","2014-01-07",86.0416666666667
"176","강남구","2014-01-08",68.875
"177","강동구","2014-01-08",69.5
"178","강북구","2014-01-08",70.3478260869565
"179","강서구","2014-01-08",77.3958333333333
"180","관악구","2014-01-08",76.7083333333333
"181","광진구","2014-01-08",83
"182","구로구","2014-01-08",66.7
"183","금천구","2014-01-08",67.5416666666667
"184","노원구","2014-01-08",67.6666666666667
"185","도봉구","2014-01-08",65.0909090909091
"186","동대문구","2014-01-08",71
"187","동작구","2014-01-08",66.5625
"188","마포구","2014-01-08",79.2291666666667
"189","서대문구","2014-01-08",64.4166666666667
"190","서초구","2014-01-08",77.375
"191","성동구","2014-01-08",78.5625
"192","성북구","2014-01-08",60.8478260869565
"193","송파구","2014-01-08",68.5833333333333
"194","양천구","2014-01-08",68.0416666666667
"195","영등포구","2014-01-08",77.5833333333333
"196","용산구","2014-01-08",68.1063829787234
"197","은평구","2014-01-08",64.75
"198","종로구","2014-01-08",66.4042553191489
"199","중구","2014-01-08",62.3555555555556
"200","중랑구","2014-01-08",72.2083333333333
"201","강남구","2014-01-09",19.9375
"202","강동구","2014-01-09",21.1666666666667
"203","강북구","2014-01-09",18.0416666666667
"204","강서구","2014-01-09",26.4347826086957
"205","관악구","2014-01-09",21.125
"206","광진구","2014-01-09",25.25
"207","구로구","2014-01-09",22.75
"208","금천구","2014-01-09",20.0833333333333
"209","노원구","2014-01-09",20.7272727272727
"210","도봉구","2014-01-09",18
"211","동대문구","2014-01-09",21.3333333333333
"212","동작구","2014-01-09",19
"213","마포구","2014-01-09",24.4791666666667
"214","서대문구","2014-01-09",18.25
"215","서초구","2014-01-09",24.9791666666667
"216","성동구","2014-01-09",24.8125
"217","성북구","2014-01-09",17.3125
"218","송파구","2014-01-09",17.8333333333333
"219","양천구","2014-01-09",18.3333333333333
"220","영등포구","2014-01-09",21.2826086956522
"221","용산구","2014-01-09",21.9565217391304
"222","은평구","2014-01-09",20.5
"223","종로구","2014-01-09",20.3125
"224","중구","2014-01-09",20.5625
"225","중랑구","2014-01-09",19.6666666666667
"226","강남구","2014-01-10",34.2888888888889
"227","강동구","2014-01-10",37.5333333333333
"228","강북구","2014-01-10",37.0416666666667
"229","강서구","2014-01-10",39.3541666666667
"230","관악구","2014-01-10",37.5
"231","광진구","2014-01-10",42
"232","구로구","2014-01-10",35.2083333333333
"233","금천구","2014-01-10",32.304347826087
"234","노원구","2014-01-10",37.1304347826087
"235","도봉구","2014-01-10",32.5652173913044
"236","동대문구","2014-01-10",35.1666666666667
"237","동작구","2014-01-10",38.3958333333333
"238","마포구","2014-01-10",38.1818181818182
"239","서대문구","2014-01-10",30.5
"240","서초구","2014-01-10",39.5625
"241","성동구","2014-01-10",40.4255319148936
"242","성북구","2014-01-10",36.2291666666667
"243","송파구","2014-01-10",33.1666666666667
"244","양천구","2014-01-10",37.125
"245","영등포구","2014-01-10",40.8510638297872
"246","용산구","2014-01-10",35.9565217391304
"247","은평구","2014-01-10",36.25
"248","종로구","2014-01-10",36.5625
"249","중구","2014-01-10",34.0625
"250","중랑구","2014-01-10",34.4166666666667
"251","강남구","2014-01-11",51.063829787234
"252","강동구","2014-01-11",54.3333333333333
"253","강북구","2014-01-11",51.75
"254","강서구","2014-01-11",56.5833333333333
"255","관악구","2014-01-11",53
"256","광진구","2014-01-11",59.0416666666667
"257","구로구","2014-01-11",49.7916666666667
"258","금천구","2014-01-11",47.4166666666667
"259","노원구","2014-01-11",51.3913043478261
"260","도봉구","2014-01-11",46.8333333333333
"261","동대문구","2014-01-11",54.9166666666667
"262","동작구","2014-01-11",51.9791666666667
"263","마포구","2014-01-11",56.8958333333333
"264","서대문구","2014-01-11",41.5416666666667
"265","서초구","2014-01-11",57.5
"266","성동구","2014-01-11",60.5
"267","성북구","2014-01-11",52.0416666666667
"268","송파구","2014-01-11",48.5833333333333
"269","양천구","2014-01-11",47.8181818181818
"270","영등포구","2014-01-11",56.7446808510638
"271","용산구","2014-01-11",54.2708333333333
"272","은평구","2014-01-11",47.4166666666667
"273","종로구","2014-01-11",57.125
"274","중구","2014-01-11",51.1875
"275","중랑구","2014-01-11",55.5833333333333
"276","강남구","2014-01-12",57.8125
"277","강동구","2014-01-12",56.2916666666667
"278","강북구","2014-01-12",55.4166666666667
"279","강서구","2014-01-12",66.4791666666667
"280","관악구","2014-01-12",65.7391304347826
"281","광진구","2014-01-12",66.9583333333333
"282","구로구","2014-01-12",58.8571428571429
"283","금천구","2014-01-12",58.25
"284","노원구","2014-01-12",55.2291666666667
"285","도봉구","2014-01-12",52.875
"286","동대문구","2014-01-12",57.1041666666667
"287","동작구","2014-01-12",61.4583333333333
"288","마포구","2014-01-12",72.1458333333333
"289","서대문구","2014-01-12",58.9166666666667
"290","서초구","2014-01-12",65.3958333333333
"291","성동구","2014-01-12",61.625
"292","성북구","2014-01-12",57.25
"293","송파구","2014-01-12",53.875
"294","양천구","2014-01-12",62.6666666666667
"295","영등포구","2014-01-12",69.1875
"296","용산구","2014-01-12",62.6666666666667
"297","은평구","2014-01-12",59.7083333333333
"298","종로구","2014-01-12",58.8333333333333
"299","중구","2014-01-12",58.625
"300","중랑구","2014-01-12",57.8333333333333
"301","강남구","2014-01-13",29.0833333333333
"302","강동구","2014-01-13",27.90625
"303","강북구","2014-01-13",26.1666666666667
"304","강서구","2014-01-13",36.3958333333333
"305","관악구","2014-01-13",30.25
"306","광진구","2014-01-13",29
"307","구로구","2014-01-13",29.2916666666667
"308","금천구","2014-01-13",27.9583333333333
"309","노원구","2014-01-13",28.1489361702128
"310","도봉구","2014-01-13",24.625
"311","동대문구","2014-01-13",25.5217391304348
"312","동작구","2014-01-13",29.375
"313","마포구","2014-01-13",33.5
"314","서대문구","2014-01-13",25.2083333333333
"315","서초구","2014-01-13",33.5625
"316","성동구","2014-01-13",34.9375
"317","성북구","2014-01-13",24.8958333333333
"318","송파구","2014-01-13",27.5
"319","양천구","2014-01-13",28.5416666666667
"320","영등포구","2014-01-13",31.9347826086957
"321","용산구","2014-01-13",29.8444444444444
"322","은평구","2014-01-13",29.0416666666667
"323","종로구","2014-01-13",27.0416666666667
"324","중구","2014-01-13",27.6875
"325","중랑구","2014-01-13",24.4347826086957
"326","강남구","2014-01-14",39.4375
"327","강동구","2014-01-14",41.6904761904762
"328","강북구","2014-01-14",45
"329","강서구","2014-01-14",57.936170212766
"330","관악구","2014-01-14",43.5416666666667
"331","광진구","2014-01-14",47.1304347826087
"332","구로구","2014-01-14",42.0416666666667
"333","금천구","2014-01-14",39.875
"334","노원구","2014-01-14",41.8478260869565
"335","도봉구","2014-01-14",44.5416666666667
"336","동대문구","2014-01-14",41.8541666666667
"337","동작구","2014-01-14",43.0416666666667
"338","마포구","2014-01-14",49.2291666666667
"339","서대문구","2014-01-14",36.5416666666667
"340","서초구","2014-01-14",46.2083333333333
"341","성동구","2014-01-14",46.625
"342","성북구","2014-01-14",39.9791666666667
"343","송파구","2014-01-14",39.0909090909091
"344","양천구","2014-01-14",44.6086956521739
"345","영등포구","2014-01-14",46.5869565217391
"346","용산구","2014-01-14",45.1666666666667
"347","은평구","2014-01-14",38.7619047619048
"348","종로구","2014-01-14",41.6458333333333
"349","중구","2014-01-14",41.0416666666667
"350","중랑구","2014-01-14",39.2083333333333
"351","강남구","2014-01-15",54.5957446808511
"352","강동구","2014-01-15",57.0416666666667
"353","강북구","2014-01-15",60.75
"354","강서구","2014-01-15",73.7708333333333
"355","관악구","2014-01-15",60.2916666666667
"356","광진구","2014-01-15",65.5
"357","구로구","2014-01-15",59.7727272727273
"358","금천구","2014-01-15",52.9583333333333
"359","노원구","2014-01-15",60.4791666666667
"360","도봉구","2014-01-15",59.75
"361","동대문구","2014-01-15",55.7111111111111
"362","동작구","2014-01-15",57.7173913043478
"363","마포구","2014-01-15",62.9791666666667
"364","서대문구","2014-01-15",48.375
"365","서초구","2014-01-15",65.5531914893617
"366","성동구","2014-01-15",61.6739130434783
"367","성북구","2014-01-15",55.6666666666667
"368","송파구","2014-01-15",56.7083333333333
"369","양천구","2014-01-15",62.625
"370","영등포구","2014-01-15",62.8333333333333
"371","용산구","2014-01-15",57.6382978723404
"372","은평구","2014-01-15",49.5833333333333
"373","종로구","2014-01-15",54.8125
"374","중구","2014-01-15",54.0208333333333
"375","중랑구","2014-01-15",56.1666666666667
"376","강남구","2014-01-16",89.5625
"377","강동구","2014-01-16",84.4375
"378","강북구","2014-01-16",87.7916666666667
"379","강서구","2014-01-16",122.291666666667
"380","관악구","2014-01-16",113.541666666667
"381","광진구","2014-01-16",92.5833333333333
"382","구로구","2014-01-16",110.208333333333
"383","금천구","2014-01-16",96.75
"384","노원구","2014-01-16",87.9782608695652
"385","도봉구","2014-01-16",83.3478260869565
"386","동대문구","2014-01-16",87.8958333333333
"387","동작구","2014-01-16",102.333333333333
"388","마포구","2014-01-16",122.770833333333
"389","서대문구","2014-01-16",100.666666666667
"390","서초구","2014-01-16",105.652173913043
"391","성동구","2014-01-16",95.25
"392","성북구","2014-01-16",90.8863636363636
"393","송파구","2014-01-16",81.625
"394","양천구","2014-01-16",117.791666666667
"395","영등포구","2014-01-16",124.604166666667
"396","용산구","2014-01-16",103.9375
"397","은평구","2014-01-16",106.291666666667
"398","종로구","2014-01-16",100.5625
"399","중구","2014-01-16",100.479166666667
"400","중랑구","2014-01-16",88.4583333333333
"401","강남구","2014-01-17",105.75
"402","강동구","2014-01-17",103.104166666667
"403","강북구","2014-01-17",133.208333333333
"404","강서구","2014-01-17",138.145833333333
"405","관악구","2014-01-17",135.04347826087
"406","광진구","2014-01-17",122.375
"407","구로구","2014-01-17",122.25
"408","금천구","2014-01-17",117.75
"409","노원구","2014-01-17",123.458333333333
"410","도봉구","2014-01-17",130.208333333333
"411","동대문구","2014-01-17",112.9375
"412","동작구","2014-01-17",117.333333333333
"413","마포구","2014-01-17",146.104166666667
"414","서대문구","2014-01-17",111.347826086957
"415","서초구","2014-01-17",123.395833333333
"416","성동구","2014-01-17",114.833333333333
"417","성북구","2014-01-17",124.229166666667
"418","송파구","2014-01-17",95.4583333333333
"419","양천구","2014-01-17",127.04347826087
"420","영등포구","2014-01-17",139.636363636364
"421","용산구","2014-01-17",114.9375
"422","은평구","2014-01-17",111.416666666667
"423","종로구","2014-01-17",110.425531914894
"424","중구","2014-01-17",112.291666666667
"425","중랑구","2014-01-17",120.041666666667
"426","강남구","2014-01-18",57.7659574468085
"427","강동구","2014-01-18",54.0833333333333
"428","강북구","2014-01-18",54.0416666666667
"429","강서구","2014-01-18",62.1944444444444
"430","관악구","2014-01-18",58.9166666666667
"431","광진구","2014-01-18",64.5333333333333
"432","구로구","2014-01-18",56.7083333333333
"433","금천구","2014-01-18",54.0833333333333
"434","노원구","2014-01-18",53.6808510638298
"435","도봉구","2014-01-18",53.9583333333333
"436","동대문구","2014-01-18",55.0416666666667
"437","동작구","2014-01-18",55.625
"438","마포구","2014-01-18",67.0625
"439","서대문구","2014-01-18",57.0833333333333
"440","서초구","2014-01-18",62.625
"441","성동구","2014-01-18",61.5625
"442","성북구","2014-01-18",54.3125
"443","송파구","2014-01-18",53.4583333333333
"444","양천구","2014-01-18",58.6666666666667
"445","영등포구","2014-01-18",60.9791666666667
"446","용산구","2014-01-18",60.5
"447","은평구","2014-01-18",59.5833333333333
"448","종로구","2014-01-18",56.0208333333333
"449","중구","2014-01-18",55.5625
"450","중랑구","2014-01-18",55.25
"451","강남구","2014-01-19",48.75
"452","강동구","2014-01-19",48.2291666666667
"453","강북구","2014-01-19",47.375
"454","강서구","2014-01-19",54.9347826086956
"455","관악구","2014-01-19",49
"456","광진구","2014-01-19",54.5416666666667
"457","구로구","2014-01-19",46.7916666666667
"458","금천구","2014-01-19",41.875
"459","노원구","2014-01-19",47.4130434782609
"460","도봉구","2014-01-19",47
"461","동대문구","2014-01-19",48.6041666666667
"462","동작구","2014-01-19",48.8125
"463","마포구","2014-01-19",55.4583333333333
"464","서대문구","2014-01-19",44.1666666666667
"465","서초구","2014-01-19",52.0625
"466","성동구","2014-01-19",55.4782608695652
"467","성북구","2014-01-19",48.625
"468","송파구","2014-01-19",49.875
"469","양천구","2014-01-19",46.9130434782609
"470","영등포구","2014-01-19",51.4042553191489
"471","용산구","2014-01-19",51.9791666666667
"472","은평구","2014-01-19",47.7083333333333
"473","종로구","2014-01-19",49.25
"474","중구","2014-01-19",48.7708333333333
"475","중랑구","2014-01-19",48.6666666666667
"476","강남구","2014-01-20",63.4375
"477","강동구","2014-01-20",57.8444444444444
"478","강북구","2014-01-20",63.5
"479","강서구","2014-01-20",68.0416666666667
"480","관악구","2014-01-20",70.375
"481","광진구","2014-01-20",66.25
"482","구로구","2014-01-20",65.5
"483","금천구","2014-01-20",60.375
"484","노원구","2014-01-20",64.8913043478261
"485","도봉구","2014-01-20",60.3913043478261
"486","동대문구","2014-01-20",63.6666666666667
"487","동작구","2014-01-20",64.9583333333333
"488","마포구","2014-01-20",76.7083333333333
"489","서대문구","2014-01-20",64.25
"490","서초구","2014-01-20",70.2291666666667
"491","성동구","2014-01-20",70.5
"492","성북구","2014-01-20",67.75
"493","송파구","2014-01-20",51
"494","양천구","2014-01-20",66.7916666666667
"495","영등포구","2014-01-20",75.1666666666667
"496","용산구","2014-01-20",68.375
"497","은평구","2014-01-20",67.6666666666667
"498","종로구","2014-01-20",71.8085106382979
"499","중구","2014-01-20",65.8863636363636
"500","중랑구","2014-01-20",61.3333333333333
"501","강남구","2014-01-21",100.916666666667
"502","강동구","2014-01-21",88.75
"503","강북구","2014-01-21",106.125
"504","강서구","2014-01-21",119.0625
"505","관악구","2014-01-21",107.958333333333
"506","광진구","2014-01-21",108.04347826087
"507","구로구","2014-01-21",109.541666666667
"508","금천구","2014-01-21",101
"509","노원구","2014-01-21",100.291666666667
"510","도봉구","2014-01-21",103.291666666667
"511","동대문구","2014-01-21",97
"512","동작구","2014-01-21",101.6875
"513","마포구","2014-01-21",118.391304347826
"514","서대문구","2014-01-21",101.75
"515","서초구","2014-01-21",104.729166666667
"516","성동구","2014-01-21",103.608695652174
"517","성북구","2014-01-21",101.75
"518","송파구","2014-01-21",90.7083333333333
"519","양천구","2014-01-21",105.238095238095
"520","영등포구","2014-01-21",113.083333333333
"521","용산구","2014-01-21",103.604166666667
"522","은평구","2014-01-21",109.958333333333
"523","종로구","2014-01-21",100.4375
"524","중구","2014-01-21",104.083333333333
"525","중랑구","2014-01-21",100
"526","강남구","2014-01-22",90.1041666666667
"527","강동구","2014-01-22",92.6458333333333
"528","강북구","2014-01-22",108.833333333333
"529","강서구","2014-01-22",101.791666666667
"530","관악구","2014-01-22",88.3333333333333
"531","광진구","2014-01-22",108.958333333333
"532","구로구","2014-01-22",89.25
"533","금천구","2014-01-22",80.0416666666667
"534","노원구","2014-01-22",106.270833333333
"535","도봉구","2014-01-22",105.916666666667
"536","동대문구","2014-01-22",100.270833333333
"537","동작구","2014-01-22",85.625
"538","마포구","2014-01-22",105.375
"539","서대문구","2014-01-22",85.5
"540","서초구","2014-01-22",94.4375
"541","성동구","2014-01-22",97.8958333333333
"542","성북구","2014-01-22",98.6666666666667
"543","송파구","2014-01-22",92.625
"544","양천구","2014-01-22",87.0833333333333
"545","영등포구","2014-01-22",97.8333333333333
"546","용산구","2014-01-22",96.1739130434783
"547","은평구","2014-01-22",88.5833333333333
"548","종로구","2014-01-22",92.75
"549","중구","2014-01-22",95.9791666666667
"550","중랑구","2014-01-22",102
"551","강남구","2014-01-23",58.3478260869565
"552","강동구","2014-01-23",59
"553","강북구","2014-01-23",58
"554","강서구","2014-01-23",57.6041666666667
"555","관악구","2014-01-23",56.4583333333333
"556","광진구","2014-01-23",64.75
"557","구로구","2014-01-23",54.125
"558","금천구","2014-01-23",40.5416666666667
"559","노원구","2014-01-23",66.0208333333333
"560","도봉구","2014-01-23",51.4166666666667
"561","동대문구","2014-01-23",61.3191489361702
"562","동작구","2014-01-23",53.7708333333333
"563","마포구","2014-01-23",63.8958333333333
"564","서대문구","2014-01-23",48.375
"565","서초구","2014-01-23",64.2083333333333
"566","성동구","2014-01-23",64.0208333333333
"567","성북구","2014-01-23",57.6458333333333
"568","송파구","2014-01-23",63.9130434782609
"569","양천구","2014-01-23",56.9565217391304
"570","영등포구","2014-01-23",68.3958333333333
"571","용산구","2014-01-23",62.4583333333333
"572","은평구","2014-01-23",47.125
"573","종로구","2014-01-23",59.2916666666667
"574","중구","2014-01-23",57.8125
"575","중랑구","2014-01-23",58.7391304347826
"576","강남구","2014-01-24",63.5625
"577","강동구","2014-01-24",64.4791666666667
"578","강북구","2014-01-24",64.125
"579","강서구","2014-01-24",63.125
"580","관악구","2014-01-24",59.5416666666667
"581","광진구","2014-01-24",65.0833333333333
"582","구로구","2014-01-24",60.2083333333333
"583","금천구","2014-01-24",38.9130434782609
"584","노원구","2014-01-24",70.3541666666667
"585","도봉구","2014-01-24",60.1363636363636
"586","동대문구","2014-01-24",69.375
"587","동작구","2014-01-24",58.0833333333333
"588","마포구","2014-01-24",76.9791666666667
"589","서대문구","2014-01-24",46.75
"590","서초구","2014-01-24",69.9791666666667
"591","성동구","2014-01-24",69.5208333333333
"592","성북구","2014-01-24",65.7083333333333
"593","송파구","2014-01-24",55.625
"594","양천구","2014-01-24",64.0833333333333
"595","영등포구","2014-01-24",81.0851063829787
"596","용산구","2014-01-24",67.5625
"597","은평구","2014-01-24",46.2608695652174
"598","종로구","2014-01-24",72.6875
"599","중구","2014-01-24",67.1521739130435
"600","중랑구","2014-01-24",61.9166666666667
"601","강남구","2014-01-25",49.7916666666667
"602","강동구","2014-01-25",54.5208333333333
"603","강북구","2014-01-25",53.8095238095238
"604","강서구","2014-01-25",55.7916666666667
"605","관악구","2014-01-25",57
"606","광진구","2014-01-25",54.5217391304348
"607","구로구","2014-01-25",50.25
"608","금천구","2014-01-25",47.625
"609","노원구","2014-01-25",58.7872340425532
"610","도봉구","2014-01-25",43.9583333333333
"611","동대문구","2014-01-25",55.0625
"612","동작구","2014-01-25",50.1041666666667
"613","마포구","2014-01-25",59.1875
"614","서대문구","2014-01-25",43.3333333333333
"615","서초구","2014-01-25",59.625
"616","성동구","2014-01-25",59.6666666666667
"617","성북구","2014-01-25",45.2708333333333
"618","송파구","2014-01-25",51.2083333333333
"619","양천구","2014-01-25",54.5
"620","영등포구","2014-01-25",61.7083333333333
"621","용산구","2014-01-25",53.7083333333333
"622","은평구","2014-01-25",44.875
"623","종로구","2014-01-25",55.2083333333333
"624","중구","2014-01-25",49.1590909090909
"625","중랑구","2014-01-25",49.5416666666667
"626","강남구","2014-01-26",34.8958333333333
"627","강동구","2014-01-26",35.3958333333333
"628","강북구","2014-01-26",34.5
"629","강서구","2014-01-26",40.9375
"630","관악구","2014-01-26",35.625
"631","광진구","2014-01-26",39.875
"632","구로구","2014-01-26",33.5833333333333
"633","금천구","2014-01-26",33
"634","노원구","2014-01-26",34.0425531914894
"635","도봉구","2014-01-26",32.5
"636","동대문구","2014-01-26",37.1666666666667
"637","동작구","2014-01-26",35.0416666666667
"638","마포구","2014-01-26",42
"639","서대문구","2014-01-26",33
"640","서초구","2014-01-26",40.8260869565217
"641","성동구","2014-01-26",39.875
"642","성북구","2014-01-26",34.2916666666667
"643","송파구","2014-01-26",34.9583333333333
"644","양천구","2014-01-26",31.1304347826087
"645","영등포구","2014-01-26",37.6041666666667
"646","용산구","2014-01-26",39.1458333333333
"647","은평구","2014-01-26",34
"648","종로구","2014-01-26",35.5416666666667
"649","중구","2014-01-26",34.9583333333333
"650","중랑구","2014-01-26",35.0416666666667
"651","강남구","2014-01-27",36.936170212766
"652","강동구","2014-01-27",41.1666666666667
"653","강북구","2014-01-27",35.4166666666667
"654","강서구","2014-01-27",44.9565217391304
"655","관악구","2014-01-27",38.125
"656","광진구","2014-01-27",42.25
"657","구로구","2014-01-27",37.3333333333333
"658","금천구","2014-01-27",32.625
"659","노원구","2014-01-27",43.6458333333333
"660","도봉구","2014-01-27",35.5833333333333
"661","동대문구","2014-01-27",41.4583333333333
"662","동작구","2014-01-27",37
"663","마포구","2014-01-27",45.7708333333333
"664","서대문구","2014-01-27",33.2916666666667
"665","서초구","2014-01-27",42.8125
"666","성동구","2014-01-27",45.3958333333333
"667","성북구","2014-01-27",36.875
"668","송파구","2014-01-27",36.4166666666667
"669","양천구","2014-01-27",37.625
"670","영등포구","2014-01-27",48.3541666666667
"671","용산구","2014-01-27",42.4583333333333
